"","nowcast_date","week","clade","source","nseq"
"2604",2025-05-14,2024-12-04,"24B","NCBI",0
"2605",2025-05-14,2024-12-04,"24C","California COVIDNet",0
"2606",2025-05-14,2024-12-04,"24C","NCBI",0
"2607",2025-05-14,2024-12-04,"24D","California COVIDNet",0
"2608",2025-05-14,2024-12-04,"24D","NCBI",0
"2609",2025-05-14,2024-12-04,"24E","California COVIDNet",0
"2610",2025-05-14,2024-12-04,"24E","NCBI",0
"2611",2025-05-14,2024-12-04,"24F","California COVIDNet",0
"2612",2025-05-14,2024-12-04,"24F","NCBI",0
"2613",2025-05-14,2024-12-04,"24H","California COVIDNet",0
"2614",2025-05-14,2024-12-04,"24H","NCBI",0
"2615",2025-05-14,2024-12-04,"24I","California COVIDNet",0
"2616",2025-05-14,2024-12-04,"24I","NCBI",0
"2617",2025-05-14,2024-12-04,"25A","California COVIDNet",0
"2618",2025-05-14,2024-12-04,"25A","NCBI",0
"2619",2025-05-14,2024-12-04,"25B","California COVIDNet",0
"2620",2025-05-14,2024-12-04,"25B","NCBI",0
"2621",2025-05-14,2024-12-04,"25C","California COVIDNet",0
"2622",2025-05-14,2024-12-04,"25C","NCBI",0
"2623",2025-05-14,2024-12-04,"other","California COVIDNet",0
"2624",2025-05-14,2024-12-04,"other","NCBI",0
"2625",2025-05-14,2024-12-04,"recombinant","California COVIDNet",0
"2626",2025-05-14,2024-12-04,"recombinant","NCBI",0
"2627",2025-05-14,2024-12-11,"24A","California COVIDNet",0
"2628",2025-05-14,2024-12-11,"24A","NCBI",0
"2629",2025-05-14,2024-12-11,"24B","California COVIDNet",0
"2630",2025-05-14,2024-12-11,"24B","NCBI",0
"2631",2025-05-14,2024-12-11,"24C","California COVIDNet",0
"2632",2025-05-14,2024-12-11,"24C","NCBI",0
"2633",2025-05-14,2024-12-11,"24D","California COVIDNet",0
"2634",2025-05-14,2024-12-11,"24D","NCBI",0
"2635",2025-05-14,2024-12-11,"24E","California COVIDNet",0
"2636",2025-05-14,2024-12-11,"24E","NCBI",0
"2637",2025-05-14,2024-12-11,"24F","California COVIDNet",0
"2638",2025-05-14,2024-12-11,"24F","NCBI",0
"2639",2025-05-14,2024-12-11,"24H","California COVIDNet",0
"2640",2025-05-14,2024-12-11,"24H","NCBI",0
"2641",2025-05-14,2024-12-11,"24I","California COVIDNet",0
"2642",2025-05-14,2024-12-11,"24I","NCBI",0
"2643",2025-05-14,2024-12-11,"25A","California COVIDNet",0
"2644",2025-05-14,2024-12-11,"25A","NCBI",0
"2645",2025-05-14,2024-12-11,"25B","California COVIDNet",0
"2646",2025-05-14,2024-12-11,"25B","NCBI",0
"2647",2025-05-14,2024-12-11,"25C","California COVIDNet",0
"2648",2025-05-14,2024-12-11,"25C","NCBI",0
"2649",2025-05-14,2024-12-11,"other","California COVIDNet",0
"2650",2025-05-14,2024-12-11,"other","NCBI",0
"2651",2025-05-14,2024-12-11,"recombinant","California COVIDNet",0
"2652",2025-05-14,2024-12-11,"recombinant","NCBI",0
"2653",2025-05-14,2024-12-18,"24A","California COVIDNet",0
"2654",2025-05-14,2024-12-18,"24A","NCBI",0
"2655",2025-05-14,2024-12-18,"24B","California COVIDNet",0
"2656",2025-05-14,2024-12-18,"24B","NCBI",0
"2657",2025-05-14,2024-12-18,"24C","California COVIDNet",0
"2658",2025-05-14,2024-12-18,"24C","NCBI",0
"2659",2025-05-14,2024-12-18,"24D","California COVIDNet",0
"2660",2025-05-14,2024-12-18,"24D","NCBI",0
"2661",2025-05-14,2024-12-18,"24E","California COVIDNet",0
"2662",2025-05-14,2024-12-18,"24E","NCBI",0
"2663",2025-05-14,2024-12-18,"24F","California COVIDNet",0
"2664",2025-05-14,2024-12-18,"24F","NCBI",0
"2665",2025-05-14,2024-12-18,"24H","California COVIDNet",0
"2666",2025-05-14,2024-12-18,"24H","NCBI",0
"2667",2025-05-14,2024-12-18,"24I","California COVIDNet",0
"2668",2025-05-14,2024-12-18,"24I","NCBI",0
"2669",2025-05-14,2024-12-18,"25A","California COVIDNet",0
"2670",2025-05-14,2024-12-18,"25A","NCBI",0
"2671",2025-05-14,2024-12-18,"25B","California COVIDNet",0
"2672",2025-05-14,2024-12-18,"25B","NCBI",0
"2673",2025-05-14,2024-12-18,"25C","California COVIDNet",0
"2674",2025-05-14,2024-12-18,"25C","NCBI",0
"2675",2025-05-14,2024-12-18,"other","California COVIDNet",0
"2676",2025-05-14,2024-12-18,"other","NCBI",0
"2677",2025-05-14,2024-12-18,"recombinant","California COVIDNet",0
"2678",2025-05-14,2024-12-18,"recombinant","NCBI",0
"2679",2025-05-14,2024-12-25,"24A","California COVIDNet",0
"2680",2025-05-14,2024-12-25,"24A","NCBI",0
"2681",2025-05-14,2024-12-25,"24B","California COVIDNet",0
"2682",2025-05-14,2024-12-25,"24B","NCBI",0
"2683",2025-05-14,2024-12-25,"24C","California COVIDNet",0
"2684",2025-05-14,2024-12-25,"24C","NCBI",0
"2685",2025-05-14,2024-12-25,"24D","California COVIDNet",0
"2686",2025-05-14,2024-12-25,"24D","NCBI",0
"2687",2025-05-14,2024-12-25,"24E","California COVIDNet",0
"2688",2025-05-14,2024-12-25,"24E","NCBI",0
"2689",2025-05-14,2024-12-25,"24F","California COVIDNet",0
"2690",2025-05-14,2024-12-25,"24F","NCBI",0
"2691",2025-05-14,2024-12-25,"24H","California COVIDNet",0
"2692",2025-05-14,2024-12-25,"24H","NCBI",0
"2693",2025-05-14,2024-12-25,"24I","California COVIDNet",0
"2694",2025-05-14,2024-12-25,"24I","NCBI",0
"2695",2025-05-14,2024-12-25,"25A","California COVIDNet",0
"2696",2025-05-14,2024-12-25,"25A","NCBI",0
"2697",2025-05-14,2024-12-25,"25B","California COVIDNet",0
"2698",2025-05-14,2024-12-25,"25B","NCBI",0
"2699",2025-05-14,2024-12-25,"25C","California COVIDNet",0
"2700",2025-05-14,2024-12-25,"25C","NCBI",0
"2701",2025-05-14,2024-12-25,"other","California COVIDNet",0
"2702",2025-05-14,2024-12-25,"other","NCBI",0
"2703",2025-05-14,2024-12-25,"recombinant","California COVIDNet",0
"2704",2025-05-14,2024-12-25,"recombinant","NCBI",0
"2705",2025-05-14,2025-01-01,"24A","California COVIDNet",0
"2706",2025-05-14,2025-01-01,"24A","NCBI",0
"2707",2025-05-14,2025-01-01,"24B","California COVIDNet",0
"2708",2025-05-14,2025-01-01,"24B","NCBI",0
"2709",2025-05-14,2025-01-01,"24C","California COVIDNet",0
"2710",2025-05-14,2025-01-01,"24C","NCBI",0
"2711",2025-05-14,2025-01-01,"24D","California COVIDNet",0
"2712",2025-05-14,2025-01-01,"24D","NCBI",0
"2713",2025-05-14,2025-01-01,"24E","California COVIDNet",0
"2714",2025-05-14,2025-01-01,"24E","NCBI",0
"2715",2025-05-14,2025-01-01,"24F","California COVIDNet",0
"2716",2025-05-14,2025-01-01,"24F","NCBI",0
"2717",2025-05-14,2025-01-01,"24H","California COVIDNet",0
"2718",2025-05-14,2025-01-01,"24H","NCBI",0
"2719",2025-05-14,2025-01-01,"24I","California COVIDNet",0
"2720",2025-05-14,2025-01-01,"24I","NCBI",0
"2721",2025-05-14,2025-01-01,"25A","California COVIDNet",0
"2722",2025-05-14,2025-01-01,"25A","NCBI",0
"2723",2025-05-14,2025-01-01,"25B","California COVIDNet",0
"2724",2025-05-14,2025-01-01,"25B","NCBI",0
"2725",2025-05-14,2025-01-01,"25C","California COVIDNet",0
"2726",2025-05-14,2025-01-01,"25C","NCBI",0
"2727",2025-05-14,2025-01-01,"other","California COVIDNet",0
"2728",2025-05-14,2025-01-01,"other","NCBI",0
"2729",2025-05-14,2025-01-01,"recombinant","California COVIDNet",0
"2730",2025-05-14,2025-01-01,"recombinant","NCBI",0
"2731",2025-05-14,2025-01-08,"24A","California COVIDNet",0
"2732",2025-05-14,2025-01-08,"24A","NCBI",0
"2733",2025-05-14,2025-01-08,"24B","California COVIDNet",0
"2734",2025-05-14,2025-01-08,"24B","NCBI",0
"2735",2025-05-14,2025-01-08,"24C","California COVIDNet",0
"2736",2025-05-14,2025-01-08,"24C","NCBI",0
"2737",2025-05-14,2025-01-08,"24D","California COVIDNet",0
"2738",2025-05-14,2025-01-08,"24D","NCBI",0
"2739",2025-05-14,2025-01-08,"24E","California COVIDNet",0
"2740",2025-05-14,2025-01-08,"24E","NCBI",0
"2741",2025-05-14,2025-01-08,"24F","California COVIDNet",0
"2742",2025-05-14,2025-01-08,"24F","NCBI",0
"2743",2025-05-14,2025-01-08,"24H","California COVIDNet",0
"2744",2025-05-14,2025-01-08,"24H","NCBI",0
"2745",2025-05-14,2025-01-08,"24I","California COVIDNet",0
"2746",2025-05-14,2025-01-08,"24I","NCBI",0
"2747",2025-05-14,2025-01-08,"25A","California COVIDNet",0
"2748",2025-05-14,2025-01-08,"25A","NCBI",0
"2749",2025-05-14,2025-01-08,"25B","California COVIDNet",0
"2750",2025-05-14,2025-01-08,"25B","NCBI",0
"2751",2025-05-14,2025-01-08,"25C","California COVIDNet",0
"2752",2025-05-14,2025-01-08,"25C","NCBI",0
"2753",2025-05-14,2025-01-08,"other","California COVIDNet",0
"2754",2025-05-14,2025-01-08,"other","NCBI",0
"2755",2025-05-14,2025-01-08,"recombinant","California COVIDNet",0
"2756",2025-05-14,2025-01-08,"recombinant","NCBI",0
"2757",2025-05-14,2025-01-15,"24A","California COVIDNet",0
"2758",2025-05-14,2025-01-15,"24A","NCBI",0
"2759",2025-05-14,2025-01-15,"24B","California COVIDNet",0
"2760",2025-05-14,2025-01-15,"24B","NCBI",0
"2761",2025-05-14,2025-01-15,"24C","California COVIDNet",0
"2762",2025-05-14,2025-01-15,"24C","NCBI",0
"2763",2025-05-14,2025-01-15,"24D","California COVIDNet",0
"2764",2025-05-14,2025-01-15,"24D","NCBI",0
"2765",2025-05-14,2025-01-15,"24E","California COVIDNet",0
"2766",2025-05-14,2025-01-15,"24E","NCBI",0
"2767",2025-05-14,2025-01-15,"24F","California COVIDNet",0
"2768",2025-05-14,2025-01-15,"24F","NCBI",0
"2769",2025-05-14,2025-01-15,"24H","California COVIDNet",0
"2770",2025-05-14,2025-01-15,"24H","NCBI",0
"2771",2025-05-14,2025-01-15,"24I","California COVIDNet",0
"2772",2025-05-14,2025-01-15,"24I","NCBI",0
"2773",2025-05-14,2025-01-15,"25A","California COVIDNet",0
"2774",2025-05-14,2025-01-15,"25A","NCBI",0
"2775",2025-05-14,2025-01-15,"25B","California COVIDNet",0
"2776",2025-05-14,2025-01-15,"25B","NCBI",0
"2777",2025-05-14,2025-01-15,"25C","California COVIDNet",0
"2778",2025-05-14,2025-01-15,"25C","NCBI",0
"2779",2025-05-14,2025-01-15,"other","California COVIDNet",0
"2780",2025-05-14,2025-01-15,"other","NCBI",0
"2781",2025-05-14,2025-01-15,"recombinant","California COVIDNet",0
"2782",2025-05-14,2025-01-15,"recombinant","NCBI",0
"2783",2025-05-14,2025-01-22,"24A","California COVIDNet",0
"2784",2025-05-14,2025-01-22,"24A","NCBI",0
"2785",2025-05-14,2025-01-22,"24B","California COVIDNet",0
"2786",2025-05-14,2025-01-22,"24B","NCBI",0
"2787",2025-05-14,2025-01-22,"24C","California COVIDNet",0
"2788",2025-05-14,2025-01-22,"24C","NCBI",0
"2789",2025-05-14,2025-01-22,"24D","California COVIDNet",0
"2790",2025-05-14,2025-01-22,"24D","NCBI",0
"2791",2025-05-14,2025-01-22,"24E","California COVIDNet",0
"2792",2025-05-14,2025-01-22,"24E","NCBI",0
"2793",2025-05-14,2025-01-22,"24F","California COVIDNet",0
"2794",2025-05-14,2025-01-22,"24F","NCBI",0
"2795",2025-05-14,2025-01-22,"24H","California COVIDNet",0
"2796",2025-05-14,2025-01-22,"24H","NCBI",0
"2797",2025-05-14,2025-01-22,"24I","California COVIDNet",0
"2798",2025-05-14,2025-01-22,"24I","NCBI",0
"2799",2025-05-14,2025-01-22,"25A","California COVIDNet",0
"2800",2025-05-14,2025-01-22,"25A","NCBI",0
"2801",2025-05-14,2025-01-22,"25B","California COVIDNet",0
"2802",2025-05-14,2025-01-22,"25B","NCBI",0
"2803",2025-05-14,2025-01-22,"25C","California COVIDNet",0
"2804",2025-05-14,2025-01-22,"25C","NCBI",0
"2805",2025-05-14,2025-01-22,"other","California COVIDNet",0
"2806",2025-05-14,2025-01-22,"other","NCBI",0
"2807",2025-05-14,2025-01-22,"recombinant","California COVIDNet",0
"2808",2025-05-14,2025-01-22,"recombinant","NCBI",0
"2809",2025-05-14,2025-01-29,"24A","California COVIDNet",0
"2810",2025-05-14,2025-01-29,"24A","NCBI",0
"2811",2025-05-14,2025-01-29,"24B","California COVIDNet",0
"2812",2025-05-14,2025-01-29,"24B","NCBI",0
"2813",2025-05-14,2025-01-29,"24C","California COVIDNet",0
"2814",2025-05-14,2025-01-29,"24C","NCBI",0
"2815",2025-05-14,2025-01-29,"24D","California COVIDNet",0
"2816",2025-05-14,2025-01-29,"24D","NCBI",0
"2817",2025-05-14,2025-01-29,"24E","California COVIDNet",0
"2818",2025-05-14,2025-01-29,"24E","NCBI",0
"2819",2025-05-14,2025-01-29,"24F","California COVIDNet",0
"2820",2025-05-14,2025-01-29,"24F","NCBI",0
"2821",2025-05-14,2025-01-29,"24H","California COVIDNet",0
"2822",2025-05-14,2025-01-29,"24H","NCBI",0
"2823",2025-05-14,2025-01-29,"24I","California COVIDNet",0
"2824",2025-05-14,2025-01-29,"24I","NCBI",0
"2825",2025-05-14,2025-01-29,"25A","California COVIDNet",0
"2826",2025-05-14,2025-01-29,"25A","NCBI",0
"2827",2025-05-14,2025-01-29,"25B","California COVIDNet",0
"2828",2025-05-14,2025-01-29,"25B","NCBI",0
"2829",2025-05-14,2025-01-29,"25C","California COVIDNet",0
"2830",2025-05-14,2025-01-29,"25C","NCBI",0
"2831",2025-05-14,2025-01-29,"other","California COVIDNet",0
"2832",2025-05-14,2025-01-29,"other","NCBI",0
"2833",2025-05-14,2025-01-29,"recombinant","California COVIDNet",0
"2834",2025-05-14,2025-01-29,"recombinant","NCBI",0
"2835",2025-05-14,2025-02-05,"24A","California COVIDNet",0
"2836",2025-05-14,2025-02-05,"24A","NCBI",0
"2837",2025-05-14,2025-02-05,"24B","California COVIDNet",0
"2838",2025-05-14,2025-02-05,"24B","NCBI",0
"2839",2025-05-14,2025-02-05,"24C","California COVIDNet",1
"2840",2025-05-14,2025-02-05,"24C","NCBI",1
"2841",2025-05-14,2025-02-05,"24D","California COVIDNet",0
"2842",2025-05-14,2025-02-05,"24D","NCBI",0
"2843",2025-05-14,2025-02-05,"24E","California COVIDNet",8
"2844",2025-05-14,2025-02-05,"24E","NCBI",5
"2845",2025-05-14,2025-02-05,"24F","California COVIDNet",14
"2846",2025-05-14,2025-02-05,"24F","NCBI",10
"2847",2025-05-14,2025-02-05,"24H","California COVIDNet",2
"2848",2025-05-14,2025-02-05,"24H","NCBI",2
"2849",2025-05-14,2025-02-05,"24I","California COVIDNet",0
"2850",2025-05-14,2025-02-05,"24I","NCBI",0
"2851",2025-05-14,2025-02-05,"25A","California COVIDNet",12
"2852",2025-05-14,2025-02-05,"25A","NCBI",10
"2853",2025-05-14,2025-02-05,"25B","California COVIDNet",0
"2854",2025-05-14,2025-02-05,"25B","NCBI",0
"2855",2025-05-14,2025-02-05,"25C","California COVIDNet",0
"2856",2025-05-14,2025-02-05,"25C","NCBI",0
"2857",2025-05-14,2025-02-05,"other","California COVIDNet",0
"2858",2025-05-14,2025-02-05,"other","NCBI",0
"2859",2025-05-14,2025-02-05,"recombinant","California COVIDNet",3
"2860",2025-05-14,2025-02-05,"recombinant","NCBI",3
"2861",2025-05-14,2025-02-12,"24A","California COVIDNet",3
"2862",2025-05-14,2025-02-12,"24A","NCBI",2
"2863",2025-05-14,2025-02-12,"24B","California COVIDNet",0
"2864",2025-05-14,2025-02-12,"24B","NCBI",0
"2865",2025-05-14,2025-02-12,"24C","California COVIDNet",1
"2866",2025-05-14,2025-02-12,"24C","NCBI",1
"2867",2025-05-14,2025-02-12,"24D","California COVIDNet",0
"2868",2025-05-14,2025-02-12,"24D","NCBI",0
"2869",2025-05-14,2025-02-12,"24E","California COVIDNet",51
"2870",2025-05-14,2025-02-12,"24E","NCBI",46
"2871",2025-05-14,2025-02-12,"24F","California COVIDNet",105
"2872",2025-05-14,2025-02-12,"24F","NCBI",83
"2873",2025-05-14,2025-02-12,"24H","California COVIDNet",20
"2874",2025-05-14,2025-02-12,"24H","NCBI",18
"2875",2025-05-14,2025-02-12,"24I","California COVIDNet",0
"2876",2025-05-14,2025-02-12,"24I","NCBI",0
"2877",2025-05-14,2025-02-12,"25A","California COVIDNet",71
"2878",2025-05-14,2025-02-12,"25A","NCBI",60
"2879",2025-05-14,2025-02-12,"25B","California COVIDNet",0
"2880",2025-05-14,2025-02-12,"25B","NCBI",0
"2881",2025-05-14,2025-02-12,"25C","California COVIDNet",0
"2882",2025-05-14,2025-02-12,"25C","NCBI",0
"2883",2025-05-14,2025-02-12,"other","California COVIDNet",0
"2884",2025-05-14,2025-02-12,"other","NCBI",0
"2885",2025-05-14,2025-02-12,"recombinant","California COVIDNet",6
"2886",2025-05-14,2025-02-12,"recombinant","NCBI",5
"2887",2025-05-14,2025-02-19,"24A","California COVIDNet",2
"2888",2025-05-14,2025-02-19,"24A","NCBI",2
"2889",2025-05-14,2025-02-19,"24B","California COVIDNet",0
"2890",2025-05-14,2025-02-19,"24B","NCBI",0
"2891",2025-05-14,2025-02-19,"24C","California COVIDNet",2
"2892",2025-05-14,2025-02-19,"24C","NCBI",1
"2893",2025-05-14,2025-02-19,"24D","California COVIDNet",1
"2894",2025-05-14,2025-02-19,"24D","NCBI",0
"2895",2025-05-14,2025-02-19,"24E","California COVIDNet",48
"2896",2025-05-14,2025-02-19,"24E","NCBI",38
"2897",2025-05-14,2025-02-19,"24F","California COVIDNet",77
"2898",2025-05-14,2025-02-19,"24F","NCBI",61
"2899",2025-05-14,2025-02-19,"24H","California COVIDNet",12
"2900",2025-05-14,2025-02-19,"24H","NCBI",11
"2901",2025-05-14,2025-02-19,"24I","California COVIDNet",0
"2902",2025-05-14,2025-02-19,"24I","NCBI",0
"2903",2025-05-14,2025-02-19,"25A","California COVIDNet",55
"2904",2025-05-14,2025-02-19,"25A","NCBI",42
"2905",2025-05-14,2025-02-19,"25B","California COVIDNet",0
"2906",2025-05-14,2025-02-19,"25B","NCBI",0
"2907",2025-05-14,2025-02-19,"25C","California COVIDNet",0
"2908",2025-05-14,2025-02-19,"25C","NCBI",0
"2909",2025-05-14,2025-02-19,"other","California COVIDNet",1
"2910",2025-05-14,2025-02-19,"other","NCBI",2
"2911",2025-05-14,2025-02-19,"recombinant","California COVIDNet",10
"2912",2025-05-14,2025-02-19,"recombinant","NCBI",8
"2913",2025-05-14,2025-02-26,"24A","California COVIDNet",1
"2914",2025-05-14,2025-02-26,"24A","NCBI",1
"2915",2025-05-14,2025-02-26,"24B","California COVIDNet",0
"2916",2025-05-14,2025-02-26,"24B","NCBI",0
"2917",2025-05-14,2025-02-26,"24C","California COVIDNet",2
"2918",2025-05-14,2025-02-26,"24C","NCBI",4
"2919",2025-05-14,2025-02-26,"24D","California COVIDNet",0
"2920",2025-05-14,2025-02-26,"24D","NCBI",0
"2921",2025-05-14,2025-02-26,"24E","California COVIDNet",42
"2922",2025-05-14,2025-02-26,"24E","NCBI",28
"2923",2025-05-14,2025-02-26,"24F","California COVIDNet",69
"2924",2025-05-14,2025-02-26,"24F","NCBI",51
"2925",2025-05-14,2025-02-26,"24H","California COVIDNet",13
"2926",2025-05-14,2025-02-26,"24H","NCBI",11
"2927",2025-05-14,2025-02-26,"24I","California COVIDNet",0
"2928",2025-05-14,2025-02-26,"24I","NCBI",0
"2929",2025-05-14,2025-02-26,"25A","California COVIDNet",72
"2930",2025-05-14,2025-02-26,"25A","NCBI",53
"2931",2025-05-14,2025-02-26,"25B","California COVIDNet",0
"2932",2025-05-14,2025-02-26,"25B","NCBI",0
"2933",2025-05-14,2025-02-26,"25C","California COVIDNet",0
"2934",2025-05-14,2025-02-26,"25C","NCBI",0
"2935",2025-05-14,2025-02-26,"other","California COVIDNet",2
"2936",2025-05-14,2025-02-26,"other","NCBI",0
"2937",2025-05-14,2025-02-26,"recombinant","California COVIDNet",9
"2938",2025-05-14,2025-02-26,"recombinant","NCBI",8
"2939",2025-05-14,2025-03-05,"24A","California COVIDNet",0
"2940",2025-05-14,2025-03-05,"24A","NCBI",1
"2941",2025-05-14,2025-03-05,"24B","California COVIDNet",0
"2942",2025-05-14,2025-03-05,"24B","NCBI",0
"2943",2025-05-14,2025-03-05,"24C","California COVIDNet",2
"2944",2025-05-14,2025-03-05,"24C","NCBI",2
"2945",2025-05-14,2025-03-05,"24D","California COVIDNet",0
"2946",2025-05-14,2025-03-05,"24D","NCBI",6
"2947",2025-05-14,2025-03-05,"24E","California COVIDNet",24
"2948",2025-05-14,2025-03-05,"24E","NCBI",16
"2949",2025-05-14,2025-03-05,"24F","California COVIDNet",45
"2950",2025-05-14,2025-03-05,"24F","NCBI",26
"2951",2025-05-14,2025-03-05,"24H","California COVIDNet",12
"2952",2025-05-14,2025-03-05,"24H","NCBI",9
"2953",2025-05-14,2025-03-05,"24I","California COVIDNet",0
"2954",2025-05-14,2025-03-05,"24I","NCBI",0
"2955",2025-05-14,2025-03-05,"25A","California COVIDNet",69
"2956",2025-05-14,2025-03-05,"25A","NCBI",51
"2957",2025-05-14,2025-03-05,"25B","California COVIDNet",0
"2958",2025-05-14,2025-03-05,"25B","NCBI",0
"2959",2025-05-14,2025-03-05,"25C","California COVIDNet",0
"2960",2025-05-14,2025-03-05,"25C","NCBI",0
"2961",2025-05-14,2025-03-05,"other","California COVIDNet",2
"2962",2025-05-14,2025-03-05,"other","NCBI",0
"2963",2025-05-14,2025-03-05,"recombinant","California COVIDNet",5
"2964",2025-05-14,2025-03-05,"recombinant","NCBI",2
"2965",2025-05-14,2025-03-12,"24A","California COVIDNet",6
"2966",2025-05-14,2025-03-12,"24A","NCBI",4
"2967",2025-05-14,2025-03-12,"24B","California COVIDNet",0
"2968",2025-05-14,2025-03-12,"24B","NCBI",0
"2969",2025-05-14,2025-03-12,"24C","California COVIDNet",3
"2970",2025-05-14,2025-03-12,"24C","NCBI",2
"2971",2025-05-14,2025-03-12,"24D","California COVIDNet",1
"2972",2025-05-14,2025-03-12,"24D","NCBI",0
"2973",2025-05-14,2025-03-12,"24E","California COVIDNet",25
"2974",2025-05-14,2025-03-12,"24E","NCBI",18
"2975",2025-05-14,2025-03-12,"24F","California COVIDNet",43
"2976",2025-05-14,2025-03-12,"24F","NCBI",31
"2977",2025-05-14,2025-03-12,"24H","California COVIDNet",10
"2978",2025-05-14,2025-03-12,"24H","NCBI",7
"2979",2025-05-14,2025-03-12,"24I","California COVIDNet",0
"2980",2025-05-14,2025-03-12,"24I","NCBI",0
"2981",2025-05-14,2025-03-12,"25A","California COVIDNet",77
"2982",2025-05-14,2025-03-12,"25A","NCBI",59
"2983",2025-05-14,2025-03-12,"25B","California COVIDNet",0
"2984",2025-05-14,2025-03-12,"25B","NCBI",0
"2985",2025-05-14,2025-03-12,"25C","California COVIDNet",0
"2986",2025-05-14,2025-03-12,"25C","NCBI",0
"2987",2025-05-14,2025-03-12,"other","California COVIDNet",0
"2988",2025-05-14,2025-03-12,"other","NCBI",0
"2989",2025-05-14,2025-03-12,"recombinant","California COVIDNet",3
"2990",2025-05-14,2025-03-12,"recombinant","NCBI",3
"2991",2025-05-14,2025-03-19,"24A","California COVIDNet",2
"2992",2025-05-14,2025-03-19,"24A","NCBI",1
"2993",2025-05-14,2025-03-19,"24B","California COVIDNet",0
"2994",2025-05-14,2025-03-19,"24B","NCBI",0
"2995",2025-05-14,2025-03-19,"24C","California COVIDNet",1
"2996",2025-05-14,2025-03-19,"24C","NCBI",0
"2997",2025-05-14,2025-03-19,"24D","California COVIDNet",0
"2998",2025-05-14,2025-03-19,"24D","NCBI",0
"2999",2025-05-14,2025-03-19,"24E","California COVIDNet",21
"3000",2025-05-14,2025-03-19,"24E","NCBI",13
"3001",2025-05-14,2025-03-19,"24F","California COVIDNet",42
"3002",2025-05-14,2025-03-19,"24F","NCBI",18
"3003",2025-05-14,2025-03-19,"24H","California COVIDNet",10
"3004",2025-05-14,2025-03-19,"24H","NCBI",6
"3005",2025-05-14,2025-03-19,"24I","California COVIDNet",0
"3006",2025-05-14,2025-03-19,"24I","NCBI",0
